booking_id,user_id,worker_id,category,subcategory,scheduled_time,created_time,status,price,tip,feedback_rating,feedback_text,rework_required
0a2597bd-2427-41b2-afdf-03ff493e2b45,0b493d7a-ceb2-4d99-8e33-8c7a79d2bc75,cdbac281-c8cc-4770-98a3-ff4b0a9d4eda,plumber,plumber_general,2025-11-09T00:31:23.000Z,2025-09-28T06:16:06.000Z,cancelled,1480,0,,,false
6af472d8-1974-4033-9b4f-2e5fc9def296,d2cdba7a-b143-4da7-9dbe-18b356c7763e,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-17T02:10:20.000Z,2025-09-24T11:16:48.000Z,accepted,598,18,,,false
d35d23bb-506b-4b65-9bfc-3f915bd82150,430e91cc-43d5-4d07-92af-615ec3f9297d,1af79e6a-7f8e-48a6-8ea0-0a1b58236a24,carpentry,carpentry_general,2025-11-06T08:23:31.000Z,2025-08-15T19:21:38.000Z,completed,3424,85,1,Tantum adsidue pecto.,false
fab1e557-b4c3-41be-8e16-4706f93c615d,0317e7d5-5e6c-43f9-bc17-ee0472b25a7b,3176a28b-4c62-4342-b9fe-5df4efc695f1,electrician,electrician_general,2025-11-16T23:59:41.000Z,2025-09-28T18:13:56.000Z,completed,4681,0,1,Texo talus ex dolorum traho strenuus textus beatus.,false
b69acbd6-6386-4a9d-82e3-b7b8ac35dda4,18b2c9f0-494b-4c18-985e-dbb7ebbd4c35,,beauty,beauty_general,2025-11-09T08:24:58.000Z,2025-09-14T07:26:13.000Z,completed,3710,0,1,Conforto adflicto deputo.,false
579eea03-39b1-448c-b577-edd2e6896538,6a827c4a-3256-4c71-9a75-c2e57ec1948b,86e69b09-8910-42d5-966b-416be0c150eb,cleaning,cleaning_general,2025-11-05T14:07:14.000Z,2025-11-01T19:00:55.000Z,cancelled,1649,0,,,false
f362311a-c135-4e91-a5bf-b2d075f0446e,4aa47330-e334-42a1-92a5-b84a18649df9,,beauty,beauty_general,2025-11-03T14:38:19.000Z,2025-11-01T01:57:15.000Z,completed,3083,0,1,Natus cubicularis eum desino tempore arbustum adamo.,false
5c5031d2-f958-4fac-978f-98d77b22926c,1d0bd23a-57d2-49f0-a08f-3515068fdd31,73167e29-5166-45cd-a226-5df2c9a4189f,ac_repair,ac_repair_general,2025-11-07T11:15:17.000Z,2025-10-22T13:35:14.000Z,completed,4720,0,5,Valens fugiat circumvenio terror commodi vehemens amicitia spiritus denique.,false
1fb4e726-5b0e-461c-8fe2-3f34946b9ccc,ccce13e2-a814-48db-b974-1603660981f1,90d2c92c-7ad4-45f8-b846-843928b3b5ff,pest_control,pest_control_general,2025-11-12T20:56:57.000Z,2025-07-23T23:54:30.000Z,requested,4665,0,,,false
a2fb8892-9199-4518-b646-012843a95e63,43b311c0-42c8-43cc-9849-e044aa33eced,482a3201-3350-4e1b-b881-3c7786cb5c8a,pest_control,pest_control_general,2025-11-06T14:46:46.000Z,2025-07-29T03:39:12.000Z,completed,1534,0,5,Argentum adfero ad usitas in cohors tibi sequi quaerat thema.,false
2ed35dfc-06c7-4a03-ac3f-533259ee9a85,d9af3970-01a9-4807-8e69-cc8d6e340c63,0ce1c84e-04e7-49b2-b3f3-84df29cd736c,beauty,beauty_general,2025-11-14T01:35:35.000Z,2025-07-24T20:05:16.000Z,completed,3852,389,3,Supra ascit theologus tero sit despecto ullam utrum.,false
876da7cf-62ef-46a1-b01c-7a83d329dd7a,297b7543-4150-42b5-aab9-f0bfd2529b58,7b0dece1-71df-4484-867c-2230a37a7ec4,cleaning,cleaning_general,2025-11-12T01:24:19.000Z,2025-07-24T15:56:10.000Z,cancelled,4491,0,,,false
d39202db-c605-4758-a91e-8d7be9692b07,4727dd02-495d-4b19-9142-2992f6119f9f,16b408b6-471a-4bb5-8df4-4bb8e2700079,beauty,beauty_general,2025-11-17T04:18:54.000Z,2025-10-24T13:21:52.000Z,accepted,4408,199,,,false
0a286163-d4ba-438d-9192-3aaa8ca31001,bf85c471-0fdb-4622-848b-a4fb89635c01,117bcbe0-da2a-4853-b731-d957d56c3a68,carpentry,carpentry_general,2025-11-05T05:28:27.000Z,2025-10-18T05:05:23.000Z,requested,1686,0,,,false
c02bcf43-91b7-4b27-9578-ad361567ee16,fcc13f86-d166-4543-b2ae-842df549c7ab,0ce1c84e-04e7-49b2-b3f3-84df29cd736c,beauty,beauty_general,2025-11-13T09:52:33.000Z,2025-08-03T01:59:24.000Z,requested,610,0,,,false
6d85385f-0f39-44db-b39e-3dc60277146d,a73e89ff-906e-44f1-b984-f936b4e24214,41662dd1-4bd1-4e0a-a0e5-a25bffcdf020,carpentry,carpentry_general,2025-11-07T13:07:24.000Z,2025-07-11T21:21:29.000Z,accepted,4336,443,,,false
21a63e1d-8168-4224-b8cf-20f2cc1c3c5c,fe50e6ff-d46d-4528-beb9-19f28ebbb54c,86e69b09-8910-42d5-966b-416be0c150eb,cleaning,cleaning_general,2025-11-08T03:32:44.000Z,2025-07-23T12:24:50.000Z,accepted,4971,0,,,false
9fb50c42-1118-4cea-91f0-cfeb8fad2a0c,ca0107d5-6eda-4410-a148-122a984513ef,f81706e7-820f-4549-9b48-57280daf927a,cleaning,cleaning_general,2025-11-10T09:34:42.000Z,2025-07-21T05:04:16.000Z,completed,2772,0,5,Tenuis cultura temptatio termes assentator totus verecundia tantillus stabilis blandior.,false
a616ec53-7cae-4474-ac66-db76bf60e2ed,ce658f0b-dc9e-4234-8052-b6b422313945,482a3201-3350-4e1b-b881-3c7786cb5c8a,pest_control,pest_control_general,2025-11-06T18:57:23.000Z,2025-08-27T19:44:54.000Z,cancelled,4387,452,,,false
f740a0d4-a7a0-43e6-a97e-3d0dec418ad8,382fdfcf-573a-4c74-981b-7ee2ffad0f7e,941d1af1-3c1d-40e1-8ed8-c1258d8aaecf,cleaning,cleaning_general,2025-11-04T20:59:48.000Z,2025-09-10T08:39:06.000Z,accepted,1007,0,,,false
5dc46894-8caf-43af-b18f-0519d3385d2e,fc2d7ec6-048a-442d-bf82-40e1948ad302,90f1fcd2-ad88-4262-bfa0-7a1a26a56d4a,pest_control,pest_control_general,2025-11-11T01:56:22.000Z,2025-07-22T12:10:03.000Z,cancelled,474,0,,,false
6569231a-0afe-453f-8752-2b325e9cbfb2,43b311c0-42c8-43cc-9849-e044aa33eced,1af79e6a-7f8e-48a6-8ea0-0a1b58236a24,carpentry,carpentry_general,2025-11-08T02:53:55.000Z,2025-07-19T14:03:17.000Z,cancelled,2487,0,,,false
8c969fa8-d778-4516-ab7d-23adb7eade89,36a48416-b3ca-48fe-b984-eeb2b43cf123,,plumber,plumber_general,2025-11-03T15:07:32.000Z,2025-09-12T03:09:04.000Z,cancelled,1628,0,,,false
ae5f66c5-521d-47a7-9561-a81a32f1bb81,95e0aec2-4b1c-4bb1-bbad-00528e6d0205,,plumber,plumber_general,2025-11-14T20:15:15.000Z,2025-11-01T18:44:52.000Z,completed,2223,0,4,Decens audeo aeger quia victus terror synagoga eaque attollo cervus.,false
ad208ef7-3c2d-4d42-819f-74db1453e2cb,1cbebdba-6ea6-4148-b438-2c79256cc393,c09d7f15-3f46-4def-b8a5-94b4e298402f,carpentry,carpentry_general,2025-11-05T14:07:21.000Z,2025-07-27T20:46:17.000Z,requested,4967,0,,,false
4f5272f8-9732-4f50-983b-6e6add8c3905,6f1642db-65d1-42ed-8c94-e74504320310,e98b225f-ea68-44a6-b139-b1cdba3e42a5,carpentry,carpentry_general,2025-11-17T14:59:27.000Z,2025-09-06T16:27:56.000Z,completed,2507,419,4,Video coniecto adficio cavus corporis tracto.,false
6b3e06c8-d246-4df0-bfb7-34a60facab06,e26d1eb7-5216-4d87-b52f-04c85f94d27d,,cleaning,cleaning_general,2025-11-16T00:43:47.000Z,2025-10-25T22:28:15.000Z,cancelled,4392,0,,,false
b2d63fa2-dd12-43eb-8ed8-0b93eacc24c9,3629b739-8266-4fdb-bebe-07b9255458db,e98b225f-ea68-44a6-b139-b1cdba3e42a5,carpentry,carpentry_general,2025-11-03T16:35:01.000Z,2025-10-17T09:17:02.000Z,requested,730,0,,,true
f40d1dc1-1bc6-4e39-a658-4388ca5b1298,e01e1dc0-08fe-4466-ab52-b71c97a8ad9a,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-13T19:40:20.000Z,2025-07-20T11:29:39.000Z,completed,2229,0,5,Thesis vulpes tenax colo annus.,false
17575d61-ac69-4739-ab3b-de22da27c3ed,430e91cc-43d5-4d07-92af-615ec3f9297d,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-05T06:57:45.000Z,2025-08-01T13:20:06.000Z,completed,301,109,5,Benevolentia patrocinor contigo admitto arguo abscido vorax sol apparatus tabella.,false
3795f12d-4262-48bc-94bf-0a7631e07325,3a3a1981-a735-471f-ba1d-594bb834625a,9f8c4b1e-34f2-449f-8b1b-6fa88ab12474,plumber,plumber_general,2025-11-07T01:56:21.000Z,2025-10-18T19:54:10.000Z,cancelled,578,322,,,false
2747790d-09d1-4a33-b05e-b9dd94e52813,1c75b9c1-5558-4475-ab9a-3501419f1d1a,b8725f59-0169-452b-a2af-73d8eb692699,plumber,plumber_general,2025-11-16T16:18:00.000Z,2025-09-04T18:46:12.000Z,completed,4200,0,1,Corrumpo spectaculum sufficio iure cubo.,false
8de64515-8325-417a-a94d-102bcc5dedbd,347a758f-f5ab-4a18-8c35-3ed2c5a77ea3,16b408b6-471a-4bb5-8df4-4bb8e2700079,beauty,beauty_general,2025-11-13T03:22:09.000Z,2025-10-11T13:39:53.000Z,requested,478,118,,,false
61282b13-e8f2-411e-aa56-b95b57d1610f,8e4182b9-5b3e-45c4-bb04-1765f3c753a5,,cleaning,cleaning_general,2025-11-13T17:37:55.000Z,2025-07-12T02:53:52.000Z,cancelled,4888,0,,,false
e89dddd6-847f-4d5a-9436-2862bbeb3afd,424b3217-d08a-49ed-a05a-fc24c7891dd7,c09d7f15-3f46-4def-b8a5-94b4e298402f,carpentry,carpentry_general,2025-11-16T23:44:17.000Z,2025-09-15T14:08:31.000Z,accepted,2012,124,,,false
5b0db581-cc64-495b-bbf5-0e07462a86a1,e5b2b02b-ba7a-4cfe-acb9-12dc970567e1,2a8c1638-775b-4738-a903-33344e554f89,plumber,plumber_general,2025-11-05T03:48:58.000Z,2025-07-08T13:10:06.000Z,accepted,3886,0,,,false
73e55708-f5e1-492e-8beb-a88c96bfe56f,23401f51-1bd4-4030-9163-84fe9566b7df,f522636b-e1c1-46f1-805f-03930088b279,pest_control,pest_control_general,2025-11-06T19:15:49.000Z,2025-08-28T23:13:59.000Z,accepted,4592,0,,,true
f55eea00-2cd3-416e-98bb-dff85cbc4923,da6d2426-f2da-40ff-9e83-696bc36f3505,577172cf-c600-47ad-a9f7-935a95150956,cleaning,cleaning_general,2025-11-15T04:26:07.000Z,2025-07-29T02:04:48.000Z,accepted,3546,0,,,false
69a1a800-35c5-4c73-bcb0-ba6a2921311e,93ca9d84-9f9a-4e8f-b283-723352c3601e,eeee889e-dca9-4e33-8f87-dd22cc3d77f8,plumber,plumber_general,2025-11-10T17:41:13.000Z,2025-08-29T04:26:48.000Z,accepted,1796,0,,,false
71896a76-6db7-4ad7-ad29-51e78889df96,43b311c0-42c8-43cc-9849-e044aa33eced,2a8c1638-775b-4738-a903-33344e554f89,plumber,plumber_general,2025-11-04T01:42:05.000Z,2025-08-21T02:40:07.000Z,cancelled,4037,0,,,true
ec9caae6-8c49-4502-8181-8bab7bc4debf,ed21984e-e6e6-4b71-9e7b-5017b5bbb7e7,,plumber,plumber_general,2025-11-09T09:16:18.000Z,2025-08-23T17:32:59.000Z,requested,2971,209,,,false
aa837739-8532-4efd-89f7-052b47ef847e,319b0a81-294f-4df4-9f65-00b739495dd7,,beauty,beauty_general,2025-11-03T18:53:42.000Z,2025-07-17T07:33:07.000Z,requested,721,0,,,false
49b7c678-558e-481b-a86b-2cb2d3a5c037,9d580a37-3076-463f-b0eb-27fa277ce154,,beauty,beauty_general,2025-11-04T02:48:25.000Z,2025-09-27T13:35:31.000Z,completed,4881,391,2,Ascit quas calco.,false
53c2f3d8-b233-424d-8b45-bd6b9fbbd257,fcc13f86-d166-4543-b2ae-842df549c7ab,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-04T08:48:55.000Z,2025-09-05T20:43:26.000Z,completed,2678,0,3,Denuo crux acidus tutis viridis ex dedecor.,false
02410f29-84a5-476e-be53-b578f661a393,4e2f3b8e-8832-4e55-9c5f-b9e0473be65f,,beauty,beauty_general,2025-11-03T04:44:55.000Z,2025-07-12T12:09:52.000Z,accepted,4695,0,,,false
77ab7c88-ac9e-4ec7-b980-ae8270baa664,56b8db0a-67d8-4eb8-ac00-173f8a455b78,f522636b-e1c1-46f1-805f-03930088b279,pest_control,pest_control_general,2025-11-11T09:46:35.000Z,2025-08-15T00:26:17.000Z,completed,266,0,1,Crastinus ullam vivo advenio beatae ulciscor defetiscor.,false
58496a92-3054-41ab-aa3a-60fb34e41db8,370f7f65-e561-4f1c-b800-eba73a9b5f11,,cleaning,cleaning_general,2025-11-13T19:43:12.000Z,2025-10-05T08:33:07.000Z,cancelled,387,56,,,false
e99dff9f-bb14-49b3-9ced-85db08d94039,86f16fdd-42ae-4894-8c25-683194927805,eeee889e-dca9-4e33-8f87-dd22cc3d77f8,plumber,plumber_general,2025-11-11T18:41:31.000Z,2025-09-07T05:46:56.000Z,requested,1816,0,,,true
fea32e46-63b9-4e35-a77f-964988f832ef,9dbac130-2e3a-4ba8-a76e-00756fce53cc,5b1cd113-587d-42b8-9b57-01571df90b3b,plumber,plumber_general,2025-11-03T19:48:51.000Z,2025-09-22T23:32:21.000Z,accepted,4842,0,,,false
7b485a35-a446-4956-b0bc-d862a969f2f9,19e4691f-7155-45b5-955c-4054e73f3ca7,,electrician,electrician_general,2025-11-12T05:28:39.000Z,2025-09-08T09:27:33.000Z,cancelled,4157,496,,,false
5d42d80d-6287-4c7a-9510-5a0327b89f7d,0bc620a4-7628-4794-a3db-c139ded0de06,1af79e6a-7f8e-48a6-8ea0-0a1b58236a24,carpentry,carpentry_general,2025-11-08T06:00:15.000Z,2025-10-07T17:52:48.000Z,completed,4055,210,4,Capitulus solutio voco quidem compello dolorum confero exercitationem.,false
26a7c2df-51f5-4730-823f-c6527efe1222,79ec7b97-373e-45f8-8a82-6197c326eb68,3defd361-20a8-4e7a-a6de-612b5cbbdca0,plumber,plumber_general,2025-11-06T00:08:49.000Z,2025-10-16T11:24:46.000Z,completed,1710,0,5,Atrocitas spectaculum aestas delectatio curso balbus terga vereor causa carus.,false
a01284f6-71bc-45b3-9c86-b983d673e87f,16c38b93-5c80-4c0b-a3f5-524ef57be966,e98b225f-ea68-44a6-b139-b1cdba3e42a5,carpentry,carpentry_general,2025-11-09T10:52:02.000Z,2025-10-15T20:15:35.000Z,accepted,1175,387,,,false
53e299d0-4f96-4522-9c33-5c60847e35fc,31701cce-da0c-4dc8-a3db-f233c21f0d5d,,plumber,plumber_general,2025-11-04T02:25:10.000Z,2025-09-19T16:02:12.000Z,accepted,1904,0,,,false
e2326e49-e888-446d-a661-714fe9b328ed,a4b9d72a-2fbc-4a17-aa3a-d43e046af5f5,117bcbe0-da2a-4853-b731-d957d56c3a68,carpentry,carpentry_general,2025-11-06T08:46:24.000Z,2025-09-29T00:36:47.000Z,accepted,1676,240,,,false
c752de1b-eb56-448e-9a7d-0469fa6bf95a,745135c2-5189-4dd4-922f-a0273c99749b,,electrician,electrician_general,2025-11-11T09:32:10.000Z,2025-09-26T08:45:58.000Z,accepted,2673,141,,,false
e6d139a4-f9e1-495d-a0c2-e72d8004b682,fcc13f86-d166-4543-b2ae-842df549c7ab,4919fbd7-55a8-471a-9b3c-e27e7d310f2d,beauty,beauty_general,2025-11-03T02:18:16.000Z,2025-08-02T23:25:14.000Z,cancelled,4292,0,,,true
cdec7777-81d0-400e-9f42-0e576ede6393,b3bfdaff-94ed-41e5-8555-8966b0fbb6f0,,electrician,electrician_general,2025-11-14T04:39:43.000Z,2025-09-25T10:06:28.000Z,cancelled,1019,0,,,false
58e5e184-e00c-4b2f-ad3a-68ca1927611c,578be7b2-51be-4e53-8441-2300b9f6712b,,plumber,plumber_general,2025-11-05T10:50:31.000Z,2025-07-22T16:10:27.000Z,accepted,2592,0,,,false
8a9ea517-9886-4f93-a09b-17f7d2750869,1a6ce9b0-8c79-4e31-8bdd-adb1c2365524,f522636b-e1c1-46f1-805f-03930088b279,pest_control,pest_control_general,2025-11-08T20:11:43.000Z,2025-07-08T17:25:05.000Z,completed,110,0,5,Templum adficio atrox numquam argumentum tego calamitas cometes.,true
640265d4-669e-4ad2-8db4-ea7b05cdcb73,76a0a674-264f-4fae-8c59-3a0d90dedca6,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-09T01:48:04.000Z,2025-08-07T05:51:33.000Z,accepted,4083,0,,,false
a03b89ca-6f35-4a36-bb50-8cb9c3b0b0ce,f99c32c5-255f-4b8f-ae8e-633a8aa0083a,,beauty,beauty_general,2025-11-07T04:16:45.000Z,2025-09-18T10:01:28.000Z,requested,930,445,,,false
04fb827a-e789-4f5d-a6b7-856895db7b09,b2ade952-583f-4e08-8c38-639f585ed2e2,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-03T05:42:23.000Z,2025-10-28T20:25:41.000Z,cancelled,1930,0,,,false
a2c8fcfe-2b72-491c-85ca-e2ad3c4d8a5d,d5f4eec9-185c-4ce0-9cfc-210aaf659dec,23d1e545-6897-4746-b792-ca47f0c89a73,ac_repair,ac_repair_general,2025-11-07T11:16:22.000Z,2025-09-07T12:32:25.000Z,requested,4764,464,,,false
6c746746-1fa3-4c49-9ec1-8b312fdd387d,7e39fa7b-d9d8-4df8-b99c-d0bcbb07de39,eeee889e-dca9-4e33-8f87-dd22cc3d77f8,plumber,plumber_general,2025-11-10T00:58:49.000Z,2025-10-29T12:06:52.000Z,accepted,2605,80,,,false
344aae6c-63e7-46ef-9700-9deecddd5652,a752abe0-1eaf-4665-b260-8d51f28c4d85,,plumber,plumber_general,2025-11-06T20:09:40.000Z,2025-08-14T00:47:34.000Z,accepted,2111,0,,,false
78e9f570-f3e6-4265-9fc3-8a9e109bc33d,c6b61110-8a29-4926-9c02-fb7add57a1f6,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-10T05:44:35.000Z,2025-07-09T00:40:49.000Z,requested,1304,0,,,false
77cd0e63-f15e-47e3-b607-05bb60230382,925c518d-c2a3-43d3-840d-cac27517e043,f522636b-e1c1-46f1-805f-03930088b279,pest_control,pest_control_general,2025-11-09T16:19:41.000Z,2025-08-20T12:23:49.000Z,requested,2485,0,,,false
19f6d737-7456-4d4e-9020-c19c71d31c09,3d163eb0-042a-4aff-9a05-879fe14dd4ba,,plumber,plumber_general,2025-11-16T13:51:07.000Z,2025-08-05T07:04:06.000Z,requested,327,0,,,false
03c36b6c-4f1c-41d2-b959-0eb57a9a2c7c,a44eb9a0-9885-413f-a670-0b883b23743a,b8725f59-0169-452b-a2af-73d8eb692699,plumber,plumber_general,2025-11-03T16:21:08.000Z,2025-10-17T17:46:50.000Z,accepted,253,0,,,false
5041056e-2b47-467c-9055-10be4af24d09,087e8269-0e10-40a7-a1d3-52ecb08965d0,9f8c4b1e-34f2-449f-8b1b-6fa88ab12474,plumber,plumber_general,2025-11-17T16:45:06.000Z,2025-08-09T10:48:02.000Z,cancelled,2170,0,,,false
5f658d5d-2274-4704-9fe0-c7d48f5ee232,6e19dfb6-659b-4d6b-8eeb-a821729a8001,,electrician,electrician_general,2025-11-11T23:09:16.000Z,2025-07-06T14:25:06.000Z,completed,1996,0,3,Cultellus est tergum.,true
d4bcdfea-bb8c-47db-a78a-58e4b02ee996,d40f0267-d783-4951-8f1a-e2364c5fde12,9f8c4b1e-34f2-449f-8b1b-6fa88ab12474,plumber,plumber_general,2025-11-06T12:18:31.000Z,2025-07-19T22:17:47.000Z,completed,3565,303,2,Advenio anser thermae defluo tamquam.,false
cf418f38-696f-4cc5-ac8d-ca39e9d8d9d7,9500619e-ea3d-4e3b-b4cf-0e9f7d051fdd,90d2c92c-7ad4-45f8-b846-843928b3b5ff,pest_control,pest_control_general,2025-11-11T19:11:06.000Z,2025-10-06T11:00:30.000Z,accepted,4728,0,,,false
ca281211-2eba-4eb9-8bb9-1129886db038,88b24cf2-7305-42b8-a20c-295951336a40,d5d583b2-e570-4fd7-8ee8-3757e4dec89d,cleaning,cleaning_general,2025-11-12T05:54:34.000Z,2025-10-06T13:51:41.000Z,cancelled,3003,0,,,false
b0561852-4937-4b9c-9b78-4eed2ceeea49,2dd6b71d-3b8b-47b0-b0eb-d7783bde86dc,c09d7f15-3f46-4def-b8a5-94b4e298402f,carpentry,carpentry_general,2025-11-11T13:10:59.000Z,2025-10-01T09:44:13.000Z,requested,2371,0,,,false
74f3d4e1-5a16-4680-aa63-3c4a0f16a9ef,01b9b3c7-913c-4319-a899-87e894d08695,f522636b-e1c1-46f1-805f-03930088b279,pest_control,pest_control_general,2025-11-05T18:50:55.000Z,2025-10-11T14:53:20.000Z,completed,641,0,2,Cauda temperantia absorbeo aqua molestias socius adhuc.,false
3207c9d8-0ded-43ff-9d93-38e676b1bcba,66c4deac-98f4-4249-82e6-d35047f6a608,41662dd1-4bd1-4e0a-a0e5-a25bffcdf020,carpentry,carpentry_general,2025-11-14T04:25:37.000Z,2025-10-08T10:36:31.000Z,accepted,2251,0,,,false
22461ffd-d656-4028-9eeb-746fd7db6770,f24666eb-94df-4d0a-b040-9a167516c115,,beauty,beauty_general,2025-11-03T06:08:53.000Z,2025-09-15T21:36:31.000Z,accepted,3034,0,,,false
a084c52c-c727-4725-bd82-eb841badb274,88d88ece-38d1-4c2c-a937-aa6e880e28c3,bbd45cc8-6f6c-464a-9cf2-e81c5d2b4407,electrician,electrician_general,2025-11-12T08:31:45.000Z,2025-08-19T08:45:14.000Z,completed,386,0,4,Arceo quam complectus culpo demo aperiam capto adversus.,false
3a1bd7aa-a1d9-437b-ba29-8ac569c90f0d,296aff0e-1f46-411b-af9b-c40053021e28,36c4ede4-1184-4438-9862-e61024af4ce6,carpentry,carpentry_general,2025-11-09T15:18:03.000Z,2025-09-13T20:28:35.000Z,accepted,1197,0,,,false
d3798aa6-371b-4cfe-b28b-d4f876281d0d,3fd9aa03-f86c-480b-8b2f-371965d0c9f9,3176a28b-4c62-4342-b9fe-5df4efc695f1,electrician,electrician_general,2025-11-03T12:12:35.000Z,2025-07-28T08:46:03.000Z,cancelled,623,0,,,false
a6e8d95e-e43f-47f4-9104-9390f5f87118,64e6c8b4-f8d5-41a0-973a-f7d87eec4837,bbd45cc8-6f6c-464a-9cf2-e81c5d2b4407,electrician,electrician_general,2025-11-04T00:11:44.000Z,2025-09-27T04:39:31.000Z,cancelled,184,0,,,false
f795fbb5-4816-48c9-b60b-cd387c8c1047,1e80e7dd-d03e-4e77-82f3-3a3f0087276e,1af79e6a-7f8e-48a6-8ea0-0a1b58236a24,carpentry,carpentry_general,2025-11-05T07:05:44.000Z,2025-09-03T01:00:21.000Z,cancelled,917,0,,,false
a081500b-fc65-4f30-9457-baae925a8944,2865e0af-8e06-44bf-84a3-97f951234d88,99603976-1581-4178-845c-d55df5c74a74,pest_control,pest_control_general,2025-11-03T08:40:57.000Z,2025-10-26T23:12:49.000Z,accepted,946,0,,,false
9118cd89-94ff-496d-929c-064ce22f811f,7afeeb07-8de7-4459-84e6-f138d5d6d474,b7894261-5881-4010-8663-361361da6231,electrician,electrician_general,2025-11-14T04:02:18.000Z,2025-09-30T22:22:46.000Z,completed,470,0,4,Creta odio theologus.,false
da54bba7-0993-43d2-b395-78e4010cf14d,297b7543-4150-42b5-aab9-f0bfd2529b58,,beauty,beauty_general,2025-11-14T01:19:36.000Z,2025-07-05T23:27:38.000Z,completed,4726,0,2,Curvo demergo mollitia sto.,false
1a389666-3c78-4276-b673-c385bbbec56d,74a8c140-be99-4088-80c4-b6f30f3a5a9b,,plumber,plumber_general,2025-11-08T07:00:58.000Z,2025-09-24T16:58:44.000Z,cancelled,3534,98,,,false
5a56077a-3bb9-4503-bee3-504c9df38c94,c3c5f643-a1f4-4403-8654-04c74484af02,9f8c4b1e-34f2-449f-8b1b-6fa88ab12474,plumber,plumber_general,2025-11-03T08:10:33.000Z,2025-10-13T06:38:42.000Z,accepted,4469,0,,,false
bf3dab6a-38fa-4a3d-be17-ae86085f93f9,03b9b99e-e068-4507-9f1d-3965df6a810c,23d1e545-6897-4746-b792-ca47f0c89a73,ac_repair,ac_repair_general,2025-11-17T13:08:44.000Z,2025-09-20T22:45:47.000Z,cancelled,2802,0,,,false
1e64ef98-e2ac-4bbc-b381-1dc2905259c8,aceb23d3-1b6e-4a1f-a456-07165cc2552c,90f1fcd2-ad88-4262-bfa0-7a1a26a56d4a,pest_control,pest_control_general,2025-11-06T23:27:53.000Z,2025-10-05T05:29:54.000Z,cancelled,3301,0,,,false
4598e887-21a7-48ec-96cf-2e5babea3a5f,f31dd78d-b407-4def-8e97-cb81e75aa3d4,5b1cd113-587d-42b8-9b57-01571df90b3b,plumber,plumber_general,2025-11-09T10:02:46.000Z,2025-07-15T22:22:36.000Z,cancelled,1784,0,,,false
6af8602f-4329-469f-8129-2adb5d8cf773,ec9f1d67-2052-4722-aeef-acda523db704,99603976-1581-4178-845c-d55df5c74a74,pest_control,pest_control_general,2025-11-03T00:47:00.000Z,2025-08-03T18:09:06.000Z,completed,350,0,4,Sto aduro comitatus consuasor nisi vivo tepesco caste alter velit.,false
2daec898-0ef4-4df0-8596-f36bc13288bd,a40a701b-1d41-4c84-b60a-5baaca661cc3,3176a28b-4c62-4342-b9fe-5df4efc695f1,electrician,electrician_general,2025-11-16T22:20:38.000Z,2025-08-31T18:28:10.000Z,requested,4280,0,,,false
72341b01-2b12-4e4b-9e07-8cf066fce20f,a9b5e78f-faf8-4458-b97e-640fd9dce681,bbd45cc8-6f6c-464a-9cf2-e81c5d2b4407,electrician,electrician_general,2025-11-09T22:08:09.000Z,2025-07-12T07:08:04.000Z,requested,2400,0,,,true
09af459b-893b-469a-a09f-1131de7c4884,8347b068-318a-4a53-9302-d0026521fec4,,electrician,electrician_general,2025-11-12T02:56:55.000Z,2025-07-14T08:56:45.000Z,completed,1604,0,1,Quasi porro defungo quod.,false
0349a8b7-c190-4309-931c-08ec91c52f1b,1a51ef5b-1510-49c7-884b-512261ce378f,3176a28b-4c62-4342-b9fe-5df4efc695f1,electrician,electrician_general,2025-11-17T10:56:34.000Z,2025-08-27T16:14:02.000Z,cancelled,4216,0,,,false
4893c5cf-fddc-4b21-99a6-f44d803957c7,ff145c9a-c1db-49eb-9367-0f2b80ed8315,d1f90eab-45ea-4059-8210-a550bcdac974,pest_control,pest_control_general,2025-11-11T02:42:02.000Z,2025-10-08T14:23:23.000Z,requested,4300,0,,,false
7b626a4b-23b3-4ab3-98f9-03d715bb9c67,fa2a1d86-06e0-47e6-a697-209e135c4e0f,cdbac281-c8cc-4770-98a3-ff4b0a9d4eda,plumber,plumber_general,2025-11-12T08:13:28.000Z,2025-07-21T16:20:44.000Z,cancelled,1689,0,,,false
531ead92-4560-4a47-90b8-e3fe4e45ec71,ccc00e1a-c783-4e43-b83a-821225d0248c,5bb36db2-6f8b-41d9-b261-cb7770522f47,beauty,beauty_general,2025-11-16T23:26:50.000Z,2025-09-14T07:12:09.000Z,cancelled,4371,432,,,false
